ENSID	Gene	Nearest_gene	Fine_mapping	Expression	Protein	fastBAT	HMAGMA	PsyOPS	Chrom_b37	pos_start_b37	pos_end_b37	Chrom_b38	pos_start_b38	pos_end_b38
ENSG00000229402	AL162151.4	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	14	99624753	99626006	chr14	99158416	99159669
ENSG00000259230	LINC02323	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	14	103011591	103022163	chr14	102545254	102555826
ENSG00000089902	RCOR1	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	14	103058998	103196913	chr14	102592649	102730561
ENSG00000259508	RP11-661D19.3	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	14	103236377	103241128	chr14	102770040	102774791
ENSG00000131323	TRAF3	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	14	103243813	103377837	chr14	102777449	102911500
ENSG00000206969	RNU6-1316P	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	14	103332193	103332300	chr14	102865856	102865963
ENSG00000166126	AMN	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	14	103388993	103399933	chr14	102922663	102933596
ENSG00000198752	CDC42BPB	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	14	103398716	103523799	chr14	102932380	103057549
ENSG00000259515	RP11-365N19.2	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	14	103399911	103403514	chr14	102933574	102937177
ENSG00000205436	EXOC3L4	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	14	103566481	103576896	chr14	103094725	103110559
ENSG00000259775	EIF5-DT	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	14	103798011	103798704	chr14	103331674	103332367
ENSG00000100664	EIF5	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	14	103799881	103811362	chr14	103333544	103345025
ENSG00000272533	SNORA28	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	14	103804186	103804311	chr14	103337849	103337974
ENSG00000259428	HMGB3P26	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	14	103830576	103831157	chr14	103364239	103364820
ENSG00000243904	RPSAP5	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	14	103840370	103841253	chr14	103374033	103374916
ENSG00000075413	MARK3	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	14	103851729	103970168	chr14	103385377	103503831
ENSG00000244691	RPL10AP1	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	14	103878456	103879098	chr14	103412119	103412761
ENSG00000166165	CKB	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	14	103985996	103989448	chr14	103519667	103522833
ENSG00000260285	TRMT61A-DT	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	14	103991347	103995409	chr14	103525010	103529072
ENSG00000166166	TRMT61A	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	14	103995521	104003410	chr14	103529196	103537073
ENSG00000252469	RNU7-160P	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	14	104016682	104016743	chr14	103550345	103550406
ENSG00000258851	RP11-894P9.2	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	14	104019758	104028214	chr14	103553421	103561877
ENSG00000166170	BAG5	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	14	104022881	104029168	chr14	103556545	103562657
ENSG00000126214	KLC1	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	14	104028233	104167888	chr14	103561896	103714249
ENSG00000256053	COA8	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	14	104029299	104073860	chr14	103562960	103607523
ENSG00000256500	RP11-73M18.2	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	14	104029299	104152261	chr14	103562962	103685924
ENSG00000201184	RNU4-68P	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	14	104033742	104033882	chr14	103567405	103567545
ENSG00000246451	KLC1-AS1	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	14	104148699	104150352	chr14	103682362	103684015
ENSG00000270108	RP11-73M18.6	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	14	104153913	104154464	chr14	103687576	103688127
ENSG00000269910	RP11-73M18.10	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	14	104160853	104161387	chr14	103694516	103695050
ENSG00000269940	RP11-73M18.7	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	14	104160897	104161507	chr14	103694560	103695170
ENSG00000269958	RP11-73M18.8	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	14	104162690	104163500	chr14	103696353	103697163
ENSG00000126215	XRCC3	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	14	104163946	104181841	chr14	103697609	103715504
ENSG00000224997	AL049840.1	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	14	104177607	104179149	chrNA		
ENSG00000100711	ZFYVE21	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	14	104182067	104200005	chr14	103715730	103733668
ENSG00000088808	PPP1R13B	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	14	104200089	104313927	chr14	103733195	103847575
ENSG00000270591	RP11-73M18.11	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	14	104229140	104229614	chr14	103762803	103763277
ENSG00000258735	PPP1R13B-DT	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	14	104314058	104324386	chr14	103847721	103858049
ENSG00000258534	CTD-2134A5.4	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	14	104320703	104346448	chr14	103854366	103880111
ENSG00000156411	ATP5MJ	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	14	104378625	104394606	chr14	103912288	103928269
ENSG00000156414	TDRD9	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	14	104394799	104519004	chr14	103928456	104052667
ENSG00000227729	RD3L	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	14	104406763	104408645	chr14	103940426	103942561
ENSG00000275002		FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE				chr14	31964560	31964714
ENSG00000279972		FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE				chr14	41514972	41515350
ENSG00000251858		FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE				chr14	41594463	41594591
ENSG00000284664		FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE				chr14	64349677	64352284
ENSG00000276063		FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE				chr14	69154311	69154804
ENSG00000222604		FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE				chr14	74711936	74712045
ENSG00000253096	Y_RNA	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE				chr14	103725728	103725825
ENSG00000202275		FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE				chr14	103797272	103797348
ENSG00000287346		FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE				chr14	103873148	103880381
ENSG00000188626	GOLGA8M	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	15	28947100	28983530	chr15	28698583	28738384
ENSG00000034053	APBA2	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	15	29129629	29410518	chr15	28884483	29118315
ENSG00000104059	FAM189A1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	15	29412457	29862927	chr15	29120252	29570979
ENSG00000259814	RP11-300A12.2	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	15	29901880	29903416	chr15	29609676	29611212
ENSG00000259300	TUBBP8	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	15	29904774	29906478	chr15	29612570	29614274
ENSG00000259639	RP11-184D12.1	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	15	36231368	36544458	chr15	35939167	36252257
ENSG00000259280	RP11-122D10.1	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	15	37168580	37179236	chr15	36865628	36887052
ENSG00000134138	MEIS2	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	15	37181406	37393504	chr15	36889204	37101299
ENSG00000259460	RP11-128A17.1	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	15	37391540	37392374	chr15	37099339	37100173
ENSG00000259434	RP11-720L8.1	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	15	37657228	37783009	chr15	37364020	37490864
ENSG00000243122	RP11-25H11.1	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	15	37782892	37783304	chr15	37490691	37491103
ENSG00000166069	TMCO5A	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	15	38214140	38259925	chr15	37921939	37967724
ENSG00000166068	SPRED1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	15	38544527	38649450	chr15	38252836	38357249
ENSG00000172575	RASGRP1	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	15	38780304	38857776	chr15	38488103	38565575
ENSG00000259326	RP11-102L12.2	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	15	38795054	38797182	chr15	38502853	38504981
ENSG00000259598	RP11-275I4.1	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	15	38816271	38826856	chr15	38524070	38534655
ENSG00000175779	LINC02694	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	15	38988799	38992239	chr15	38628005	39180499
ENSG00000128928	IVD	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	15	40697686	40728146	chr15	40405485	40435947
ENSG00000140320	BAHD1	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	15	40731920	40760441	chr15	40439721	40468236
ENSG00000259364	RP11-64K12.9	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	15	40745643	40746838	chr15	40453444	40454639
ENSG00000259211	RP11-64K12.8	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	15	40756392	40758925	chr15	40464193	40466726
ENSG00000169105	CHST14	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	15	40763160	40765353	chr15	40470984	40473158
ENSG00000244251	RP11-64K12.1	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	15	40772951	40773514	chr15	40480752	40481315
ENSG00000259536	RP11-111A22.1	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	15	40780240	40850183	chr15	40488041	40558019
ENSG00000166133	RPUSD2	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	15	40861499	40866659	chr15	40569299	40574949
ENSG00000137812	KNL1	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	15	40886218	40956540	chr15	40594020	40664342
ENSG00000265814	RN7SL376P	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	15	40907865	40908126	chr15	40615665	40615928
ENSG00000259254	CTD-2339L15.3	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	15	40935131	40939055	chr15	40642933	40646857
ENSG00000245849	RAD51-AS1	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	15	40978922	40987305	chr15	40686183	40695107
ENSG00000051180	RAD51	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	15	40986972	41024354	chr15	40694774	40732340
ENSG00000137824	RMDN3	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	15	41028082	41048049	chr15	40735884	40755851
ENSG00000271236	SUMO2P15	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	15	41052795	41053072	chr15	40760597	40760874
ENSG00000137880	GCHFR	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	15	41056218	41059906	chr15	40764068	40767708
ENSG00000104129	DNAJC17	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	15	41060067	41099675	chr15	40765161	40807478
ENSG00000188277	C15orf62	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	15	41062159	41064643	chr15	40769980	40772449
ENSG00000104140	RHOV	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	15	41164412	41166487	chr15	40872214	40874234
ENSG00000128917	DLL4	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	15	41221538	41231237	chr15	40929340	40939073
ENSG00000128881	TTBK2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	15	43030932	43213007	chr15	42738730	42920809
ENSG00000168806	LCMT2	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	15	43619974	43622803	chr15	43323649	43330582
ENSG00000168803	ADAL	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	15	43622872	43646096	chr15	43330672	43354569
ENSG00000140265	ZSCAN29	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	15	43650370	43663223	chr15	43358172	43371043
ENSG00000137822	TUBGCP4	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	15	43661419	43699293	chr15	43369221	43409771
ENSG00000243871	RN7SL487P	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	15	43683633	43683925	chr15	43391384	43391727
ENSG00000067369	TP53BP1	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	15	43699407	43802926	chr15	43403061	43510728
ENSG00000166963	MAP1A	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	15	43803156	43823818	chr15	43510958	43531620
ENSG00000168781	PPIP5K1	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	15	43825660	43882430	chr15	43533462	43590208
ENSG00000237289	CKMT1B	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	15	43885252	43897099	chr15	43593054	43604901
ENSG00000242866	STRC	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	15	43891596	44010458	chr15	43599563	43618800
ENSG00000222398	RNU6-554P	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	15	43894741	43894846	chr15	43602543	43602648
ENSG00000166762	CATSPER2	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	15	43920701	43960316	chr15	43628503	43668118
ENSG00000206991	RNU6-610P	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	15	43929830	43929936	chr15	43637632	43637738
ENSG00000224677	PDIA3P2	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	15	43941321	43941478	chr15	43649123	43649280
ENSG00000166763	STRCP1	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	15	43991686	44010382	chr15	43699488	43718184
ENSG00000205771	CATSPER2P1	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	15	44019116	44039292	chr15	43727181	43745165
ENSG00000206589	RNU6-354P	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	15	44026377	44026483	chr15	43734179	43734285
ENSG00000167004	PDIA3	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	15	44038590	44065477	chr15	43746394	43773279
ENSG00000137872	SEMA6D	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	15	47476298	48066420	chr15	47184101	47774228
ENSG00000259221	CTD-2050N2.1	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	15	47651627	47688929	chr15	47359430	47396732
ENSG00000259360	RP11-142J21.1	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	15	47689698	47691751	chr15	47397501	47399554
ENSG00000259740	RP11-142J21.2	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	15	47817366	47819953	chr15	47525169	47527756
ENSG00000259588	RP11-552E10.1	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	15	47896077	47898549	chr15	47603880	47606352
ENSG00000213862	RPL7AP62	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	15	48022341	48023132	chr15	47730144	47730935
ENSG00000259754	RP11-208K4.1	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	15	48176507	48341309	chr15	47812729	48050507
ENSG00000181827	RFX7	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	15	56379478	56535483	chr15	56087280	56245082
ENSG00000103642	LACTB	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	15	63413999	63434260	chr15	63121833	63142061
ENSG00000138613	APH1B	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	15	63568217	63601325	chr15	63276018	63309126
ENSG00000259268	AC007950.1	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	15	63748493	63761550	chr15	63456294	63469356
ENSG00000140455	USP3	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	15	63796793	63886839	chr15	63504511	63594640
ENSG00000259248	USP3-AS1	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	15	63836446	63893788	chr15	63544247	63601589
ENSG00000197361	FBXL22	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	15	63889552	63894627	chr15	63597353	63602428
ENSG00000103657	HERC1	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	15	63900817	64126141	chr15	63608618	63833948
ENSG00000259589	RP11-317G6.1	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	15	63967345	64005957	chr15	63675146	63713758
ENSG00000199156	MIR422A	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	15	64163129	64163218	chr15	63870930	63871019
ENSG00000166797	CIAO2A	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	15	64364758	64386217	chr15	64072565	64093857
ENSG00000103769	RAB11A	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	15	66018392	66184329	chr15	65726054	65891989
ENSG00000157890	MEGF11	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	15	66187417	66546085	chr15	65895079	66253756
ENSG00000259503	RP11-543G18.1	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	15	70613915	70619081	chr15	70321576	70326742
ENSG00000138622	HCN4	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	15	73612200	73661605	chr15	73319859	73368958
ENSG00000103855	CD276	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	15	73976307	74006859	chr15	73683966	73714514
ENSG00000205363	INSYN1	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	15	74032141	74045088	chr15	73735458	73753351
ENSG00000260469	INSYN1-AS1	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	15	74060555	74061978	chr15	73752317	73770613
ENSG00000260624	RP11-24D15.1	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	15	74163291	74165707	chr15	73870949	73873540
ENSG00000167139	TBC1D21	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	15	74165949	74181555	chr15	73873564	73889214
ENSG00000261801	LOXL1-AS1	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	15	74200424	74220589	chr15	73908071	73928248
ENSG00000129038	LOXL1	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	15	74218330	74244478	chr15	73925989	73952137
ENSG00000159289	GOLGA6A	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	15	74362198	74374891	chr15	74069857	74082550
ENSG00000214702	COMMD4P2	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	15	74387926	74390758	chr15	74097106	74098414
ENSG00000179361	ARID3B	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	15	74833518	74890472	chr15	74541206	74598131
ENSG00000243365	RN7SL278P	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	15	77269258	77269551	chr15	76976915	76977210
ENSG00000173517	PEAK1	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	15	77400471	77712486	chr15	77100656	77420144
ENSG00000169783	LINGO1	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	15	77905369	78113242	chr15	77613027	77820900
ENSG00000259666	LINGO1-AS1	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	15	77934106	77943997	chr15	77641764	77652292
ENSG00000259281	LINGO1-AS2	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	15	77952394	77960416	chr15	77660052	77668074
ENSG00000259213	CTD-2071N1.1	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	15	78079535	78081016	chr15	77787193	77788674
ENSG00000166748	AGBL1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	15	86685227	87572283	chrNA		
ENSG00000140538	NTRK3	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	15	88418230	88799999	chr15	87859751	88256791
ENSG00000259494	MRPL46	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	15	89002707	89010650	chr15	88459477	88467390
ENSG00000173867	RP11-97O12.7	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	15	89002948	89055760	chr15	88459501	88546585
ENSG00000181991	MRPS11	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	15	89010684	89022222	chr15	88467453	88480776
ENSG00000214433	GOLGA2P8	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	15	90835194	90838915	chr15	90291962	90295683
ENSG00000259704	CTD-3094K11.1	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	15	91382954	91384608	chr15	90839641	90853608
ENSG00000241869	RN7SL363P	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	15	91399167	91399437	chr15	90855935	90856207
ENSG00000140564	FURIN	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	15	91411822	91426688	chr15	90868588	90883564
ENSG00000182511	FES	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	15	91426925	91439006	chr15	90883695	90895776
ENSG00000196547	MAN2A2	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	15	91445448	91465814	chr15	90902218	90922584
ENSG00000259661	AC068831.15	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	15	91463448	91464416	chr15	90920218	90921186
ENSG00000140553	UNC45A	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	15	91473410	91497323	chr15	90930180	90954093
ENSG00000184508	HDDC3	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	15	91474148	91475799	chr15	90929968	90935196
ENSG00000185551	NR2F2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	15	96869167	96883492	chr15	96325938	96340263
ENSG00000259275	RP11-522B15.3	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	15	96897466	96946964	chr15	96354237	96405235
ENSG00000259614	TUBAP12	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	15	96931443	96932285	chr15	96388214	96389056
ENSG00000259542	RP11-522B15.4	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	15	96936375	96948419	chr15	96393146	96405189
ENSG00000259312	RP11-522B15.5	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	15	96981800	96987496	chr15	96438570	96444266
ENSG00000250825	PGAM1P12	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	15	96984796	96985543	chr15	96441566	96442313
ENSG00000242295	RP11-522B15.1	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	15	96991384	96991723	chr15	96448154	96448493
ENSG00000259534	RP11-522B15.7	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	15	96992072	96992979	chr15	96448842	96449749
ENSG00000259340	CTD-2027G2.1	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	15	97094611	97094747	chr15	96551381	96551517
ENSG00000212511	U3	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE				chr15	36852640	36852859
ENSG00000274444		FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE				chr15	37109587	37109984
ENSG00000286786		FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE				chr15	38493308	38499985
ENSG00000284772		FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE				chr15	43614208	43632283
ENSG00000275601		FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE				chr15	43642389	43643023
ENSG00000276651		FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE				chr15	63500737	63503083
ENSG00000275785		FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE				chr15	63890030	63890317
ENSG00000276807		FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE				chr15	73730048	73731711
ENSG00000277718	LINC02255	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE				chr15	74379083	74390535
ENSG00000280359		FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE				chr15	77784610	77785070
ENSG00000273540	AGBL1	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE				chr15	86079871	87049169
ENSG00000279945		FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE				chr15	88477871	88478387
ENSG00000278370		FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE				chr15	90650631	90651103
ENSG00000275016		FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE				chr15	95638316	95826499
ENSG00000260817	RP11-382N13.4	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	16	5310687	5311044	chr16	5260686	5261043
ENSG00000078328	RBFOX1	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	16	6069095	7763340	chr16	5239802	7713340
ENSG00000257180	RP11-509E10.1	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	16	6106976	6142955	chr16	6056975	6092954
ENSG00000260835	RP11-468I15.1	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	16	6623768	6627360	chr16	6573767	6577359
ENSG00000261198	RP11-26O3.1	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	16	7664232	7664994	chr16	7614230	7614992
ENSG00000103342	GSPT1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	16	11961985	12009939	chr16	11868128	11916082
ENSG00000048471	SNX29	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	16	12070594	12668146	chr16	11976734	12574287
ENSG00000241641	RPS23P6	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	16	12175094	12175759	chr16	12081237	12081902
ENSG00000175604	RP11-276H1.3	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	16	12180603	12184159	chr16	12086746	12090302
ENSG00000261293	RP11-276H1.2	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	16	12187484	12189164	chr16	12093627	12095307
ENSG00000264733	MIR4718	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	16	12814178	12814228	chr16	12720321	12720371
ENSG00000260378	CTD-2583P5.1	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	16	12839730	12851692	chr16	12745873	12757835
