p1	p2	rg	se	z	p	h2_obs	h2_obs_se	h2_int	h2_int_se	gcov_int	gcov_int_se	id	trait	subcategory	note	category	consortium	priority	author	year	unit	mr	sample_size	nsnp	population	sex	pmid	ontology	build	group_name	ncase	ncontrol	sd	doi
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-b-2830.hm3.sumstats.gz	0.4694	0.0288	16.3002	9.8387e-60	0.0537	0.0047	1.0449	0.0086	0.014	0.0073	ukb-b-2830	Financial situation satisfaction	NA	4581: Output from GWAS pipeline using Phesant derived variables from UKBiobank	Categorical Ordered	MRC-IEU	1	Ben Elsworth	2018	SD	1	152153	9851867	European	Males and Females	NA	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ieu-a-1087.hm3.sumstats.gz	-0.0646	0.0253	-2.5502	0.0108	0.1001	0.0059	1.017	0.0078	-0.0029	0.0074	ieu-a-1087	Chronotype	Sleeping	Results from interim Biobank release enriched for smokers; could lead to bias through collider issues in MR	Risk factor	UK Biobank	1	Jones	2016	SD	1	128266	17032431	European	Males and Females	27494321	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ebi-a-GCST003837.hm3.sumstats.gz	-0.0652	0.0249	-2.6228	0.0087	0.1006	0.006	1.0168	0.008	-0.0028	0.0074	ebi-a-GCST003837	Chronotype	NA	NA	NA	NA	0	Jones SE	2016	NA	1	127898	16832291	European	NA	27494321	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-b-7289.hm3.sumstats.gz	0.4544	0.0273	16.621	4.9085000000000005e-62	0.0236	0.0015	1.0173	0.0078	-0.0042	0.0082	ukb-b-7289	Pain type(s) experienced in last month: Hip pain	NA	6159#6: Output from GWAS pipeline using Phesant derived variables from UKBiobank	Binary	MRC-IEU	1	Ben Elsworth	2018	SD	1	461857	9851867	European	Males and Females	NA	NA	HG19/GRCh37	public	52087	409770	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-a-475.hm3.sumstats.gz	-0.4462	0.0287	-15.555	1.4717999999999997e-54	0.0242	0.0019	1.0108	0.0077	-0.0017	0.0072	ukb-a-475	Pain type(s) experienced in last month: Hip pain	NA	NA	NA	Neale Lab	1	Neale	2017	SD	1	336650	10894596	European	Males and Females	NA	NA	HG19/GRCh37	public	37714	298936	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-a-321.hm3.sumstats.gz	-0.3709	0.0487	-7.6211	2.5146e-14	0.0199	0.0033	0.9958	0.008	-0.0134	0.0075	ukb-a-321	Ever had stillbirth  spontaneous miscarriage or termination	NA	NA	NA	Neale Lab	1	Neale	2017	SD	1	178474	10894596	European	Males and Females	NA	NA	HG19/GRCh37	public	56172	122302	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-b-12621.hm3.sumstats.gz	0.3879	0.0415	9.3367	9.9386e-21	0.0199	0.0024	1.0227	0.0082	0.0164	0.0082	ukb-b-12621	Ever had stillbirth, spontaneous miscarriage or termination	NA	2774: Output from GWAS pipeline using Phesant derived variables from UKBiobank	Binary	MRC-IEU	1	Ben Elsworth	2018	SD	1	247180	9851867	European	Males and Females	NA	NA	HG19/GRCh37	public	79047	168133	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ebi-a-GCST008025.hm3.sumstats.gz	0.0822	0.0286	2.8723	0.0041	0.2744	0.0275	1.0747	0.0114	0.0018	0.0066	ebi-a-GCST008025	Body mass index	NA	NA	NA	NA	0	Wojcik GL	2019	NA	1	21955	34343880	Hispanic or Latin American	NA	31217584	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-b-6541.hm3.sumstats.gz	0.428	0.0308	13.9051	5.9014e-44	0.0189	0.0018	1.1068	0.0083	0.0125	0.0082	ukb-b-6541	Main speciality of consultant (recoded): General surgery	NA	41245#1350: Output from GWAS pipeline using Phesant derived variables from UKBiobank	Binary	MRC-IEU	1	Ben Elsworth	2018	SD	1	461949	9851867	European	Males and Females	NA	NA	HG19/GRCh37	public	108626	353323	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-b-7135.hm3.sumstats.gz	0.4241	0.0266	15.9444	3.1172e-57	0.0212	0.0016	1.068	0.008	0.0046	0.0079	ukb-b-7135	Treatment speciality of consultant (recoded): General surgery	NA	41246#1530: Output from GWAS pipeline using Phesant derived variables from UKBiobank	Binary	MRC-IEU	1	Ben Elsworth	2018	SD	1	449925	9851867	European	Males and Females	NA	NA	HG19/GRCh37	public	110264	339661	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ieu-a-1133.hm3.sumstats.gz	0.0947	0.0292	3.2453	0.0012	0.1445	0.0191	1.0492	0.0153	-0.0076	0.008	ieu-a-1133	ER+ Breast cancer (iCOGS)	Cancer	NA	Disease	BCAC	1	Michailidou K	2017	log odds	1	69970	10680257	European	Females	29059683	NA	HG19/GRCh37	public	27078	42892	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ieu-a-1167.hm3.sumstats.gz	0.1022	0.0275	3.7147	2e-4	0.4584	0.0486	1.049	0.0149	-0.0069	0.0077	ieu-a-1167	ER+ Breast cancer (GWAS)	Cancer	NA	Disease	BCAC	0	Michailidou K	2015	log odds	1	22286	13011123	European	Females	25751625	NA	HG19/GRCh37	public	4202	18084	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ieu-a-1168.hm3.sumstats.gz	0.0868	0.0249	3.4891	5e-4	0.3748	0.037	1.0689	0.0158	0.002	0.0077	ieu-a-1168	Breast cancer (GWAS)	Cancer	NA	Disease	BCAC	0	Michailidou K	2015	log odds	1	33832	13011123	European	Females	25751625	NA	HG19/GRCh37	public	15748	18084	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ieu-a-1130.hm3.sumstats.gz	0.0942	0.0265	3.5504	4e-4	0.137	0.016	1.0649	0.0158	-0.0034	0.0079	ieu-a-1130	Breast cancer (iCOGS)	Cancer	NA	Disease	BCAC	1	Michailidou K	2017	log odds	1	89677	10680257	European	Females	29059683	NA	HG19/GRCh37	public	46785	42892	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ieu-a-1132.hm3.sumstats.gz	0.0021	0.0228	0.0913	0.9273	0.1325	0.019	1.0522	0.0163	0.0131	0.0072	ieu-a-1132	ER+ Breast cancer (Oncoarray)	Cancer	NA	Disease	BCAC	1	Michailidou K	2017	log odds	1	83691	10680257	European	Females	29059683	NA	HG19/GRCh37	public	38197	45494	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-d-41231_1.hm3.sumstats.gz	0.5286	0.0366	14.4231	3.7021e-47	0.0189	0.002	1.1045	0.0086	0.015	0.0082	ukb-d-41231_1	Hospital episode type: General episode	NA	NA	Binary	NA	0	Neale lab	2018	NA	1	361194	13586589	European	Males and Females	NA	NA	HG19/GRCh37	public	246807	114387	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ieu-a-1129.hm3.sumstats.gz	0.0101	0.0226	0.4467	0.6551	0.1104	0.0146	1.055	0.0155	0.0138	0.0076	ieu-a-1129	Breast cancer (Oncoarray)	Cancer	NA	Disease	BCAC	1	Michailidou K	2017	log odds	1	106776	10680257	European	Females	29059683	NA	HG19/GRCh37	public	61282	45494	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ebi-a-GCST006586.hm3.sumstats.gz	0.04	0.0213	1.8812	0.0599	0.0465	0.0025	1.0176	0.0103	0.0028	0.0077	ebi-a-GCST006586	Urinary albumin excretion	NA	NA	NA	NA	0	Haas ME	2018	NA	1	382500	11684850	European	NA	30220432	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-b-671.hm3.sumstats.gz	0.0925	0.027	3.428	6e-4	0.0234	0.0024	1.0636	0.0099	0.0106	0.0072	ukb-b-671	Interpolated Year when operation took place	NA	20010: Output from GWAS pipeline using Phesant derived variables from UKBiobank	Continuous	MRC-IEU	1	Ben Elsworth	2018	SD	1	364083	9851867	European	Males and Females	NA	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-a-511.hm3.sumstats.gz	0.0379	0.0259	1.4637	0.1433	0.0365	0.0024	1.0211	0.0084	0.0054	0.0071	ukb-a-511	Number of days/week of vigorous physical activity 10+ minutes	NA	NA	NA	Neale Lab	1	Neale	2017	SD	1	321533	10894596	European	Males and Females	NA	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-d-ICDMAIN_ANY_ENTRY.hm3.sumstats.gz	0.5542	0.0264	21.0101	5.2989e-98	0.0263	0.0019	1.0215	0.0088	0.012	0.0081	ukb-d-ICDMAIN_ANY_ENTRY	Any ICDMAIN event in hilmo or causes of death	NA	NA	Binary	NA	0	Neale lab	2018	NA	1	361194	13586589	European	Males and Females	NA	NA	HG19/GRCh37	public	282009	79185	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ieu-a-1131.hm3.sumstats.gz	0.0897	0.0386	2.3234	0.0202	0.1343	0.0207	1.0103	0.0092	0.0189	0.007	ieu-a-1131	Breast cancer (GWAS)	Cancer	NA	Disease	BCAC	1	Michailidou K	2017	log odds	1	32498	10680257	European	Females	29059683	NA	HG19/GRCh37	public	14910	17588	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-d-41215_0.hm3.sumstats.gz	0.5739	0.0861	6.6695	2.567e-11	0.0052	0.0014	1.0217	0.0074	-8e-4	0.0074	ukb-d-41215_0	Detention categories: Informal, not formally detained	NA	NA	Binary	NA	0	Neale lab	2018	NA	1	361194	13586589	European	Males and Females	NA	NA	HG19/GRCh37	public	28228	332966	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ebi-a-GCST90002352.hm3.sumstats.gz	-8.2218e-5	0.0263	-0.0031	0.9975	0.0816	0.0126	1.0573	0.0111	0.0121	0.0066	ebi-a-GCST90002352	Neutrophil count	NA	NA	NA	NA	0	Chen MH	2020	NA	1	78744	14993933	East Asian	NA	32888493	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ebi-a-GCST004634.hm3.sumstats.gz	-0.0044	0.0258	-0.1705	0.8646	0.0585	0.0092	0.9983	0.017	0.0039	0.0073	ebi-a-GCST004634	Basophil percentage of granulocytes	NA	NA	NA	NA	0	Astle WJ	2016	NA	1	170223	29164596	European	NA	27863252	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ebi-a-GCST004631.hm3.sumstats.gz	0.0042	0.0271	0.1549	0.8769	0.0556	0.0096	1.0034	0.0183	0.0026	0.0075	ebi-a-GCST004631	Basophil percentage of white cells	NA	NA	NA	NA	0	Astle WJ	2016	NA	1	171996	29167217	European	NA	27863252	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-b-19409.hm3.sumstats.gz	0.5843	0.1308	4.4686	7.8738e-6	0.0029	0.0012	1.0019	0.0078	0.0064	0.009	ukb-b-19409	Diagnoses - secondary ICD10: R10.4 Other and unspecified abdominal pain	NA	41204#R104: Output from GWAS pipeline using Phesant derived variables from UKBiobank	Binary	MRC-IEU	1	Ben Elsworth	2018	SD	1	463010	9851867	European	Males and Females	NA	NA	HG19/GRCh37	public	4649	458361	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-b-19202.hm3.sumstats.gz	-0.001	0.1005	-0.0095	0.9924	0.0103	0.0074	1.0142	0.0079	-0.0034	0.0087	ukb-b-19202	Type of fat/oil used in cooking: Normal fat butter	NA	20090#362: Output from GWAS pipeline using Phesant derived variables from UKBiobank	Binary	MRC-IEU	1	Ben Elsworth	2018	SD	1	64949	9851867	European	Males and Females	NA	NA	HG19/GRCh37	public	4742	60207	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-b-12741.hm3.sumstats.gz	0.3709	0.0341	10.8901	1.2854e-27	0.0118	0.0013	1.025	0.0079	0.0173	0.0079	ukb-b-12741	Operative procedures - secondary OPCS: Z27.2 Stomach	NA	41210#Z272: Output from GWAS pipeline using Phesant derived variables from UKBiobank	Binary	MRC-IEU	1	Ben Elsworth	2018	SD	1	463010	9851867	European	Males and Females	NA	NA	HG19/GRCh37	public	22239	440771	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-b-1160.hm3.sumstats.gz	0.0241	0.1358	0.1773	0.8593	0.0045	0.006	0.9952	0.0066	-0.001	0.0074	ukb-b-1160	Chocolate-covered raisin intake	NA	102300: Output from GWAS pipeline using Phesant derived variables from UKBiobank	Categorical Ordered	MRC-IEU	1	Ben Elsworth	2018	SD	1	64949	9851867	European	Males and Females	NA	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ieu-a-980.hm3.sumstats.gz	-0.0594	0.0277	-2.1463	0.0319	0.126	0.0156	0.9765	0.0092	9e-4	0.0064	ieu-a-980	Femoral neck bone mineral density	Bone	SD value corresponds to original distribution	Risk factor	GEFOS	1	Zheng	2015	SD (g/cm^2)	1	32735	10586900	Mixed	Males and Females	26367794	NA	HG19/GRCh37	public	NA	NA	0.41	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-b-7460.hm3.sumstats.gz	0.3389	0.0271	12.5192	5.8644e-36	0.1092	0.0095	1.0404	0.0118	0.005	0.0082	ukb-b-7460	Pack years adult smoking as proportion of life span exposed to smoking	NA	20162: Output from GWAS pipeline using Phesant derived variables from UKBiobank	Continuous	MRC-IEU	1	Ben Elsworth	2018	SD	1	142387	9851867	European	Males and Females	NA	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-b-10831.hm3.sumstats.gz	0.3221	0.0277	11.6315	2.8512000000000002e-31	0.094	0.0085	1.0349	0.0114	0.0032	0.0079	ukb-b-10831	Pack years of smoking	NA	20161: Output from GWAS pipeline using Phesant derived variables from UKBiobank	Continuous	MRC-IEU	1	Ben Elsworth	2018	SD	1	142387	9851867	European	Males and Females	NA	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-b-2732.hm3.sumstats.gz	-0.3694	0.0558	-6.6238	3.5015e-11	0.088	0.0197	1.032	0.009	-0.0028	0.0076	ukb-b-2732	Time from waking to first cigarette	NA	3466: Output from GWAS pipeline using Phesant derived variables from UKBiobank	Categorical Ordered	MRC-IEU	1	Ben Elsworth	2018	SD	1	33304	9851867	European	Males and Females	NA	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-b-8133.hm3.sumstats.gz	0.1433	0.0269	5.3331	9.6568e-8	0.0712	0.0067	1.0226	0.0087	0.0062	0.008	ukb-b-8133	Light smokers, at least 100 smokes in lifetime	NA	2644: Output from GWAS pipeline using Phesant derived variables from UKBiobank	Binary	MRC-IEU	1	Ben Elsworth	2018	SD	1	123894	9851867	European	Males and Females	NA	NA	HG19/GRCh37	public	57021	66873	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-b-4943.hm3.sumstats.gz	0.2627	0.0258	10.1869	2.2685e-24	0.0222	0.0018	1.0417	0.0096	-0.0065	0.0076	ukb-b-4943	Frequency of solarium/sunlamp use	NA	2277: Output from GWAS pipeline using Phesant derived variables from UKBiobank	Categorical Ordered	MRC-IEU	1	Ben Elsworth	2018	SD	1	436185	9851867	European	Males and Females	NA	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-b-1867.hm3.sumstats.gz	0.4624	0.0326	14.1645	1.5195e-45	0.0211	0.0017	1.0203	0.0095	0.0087	0.0091	ukb-b-1867	Attendance/disability/mobility allowance: Blue badge	NA	6146#3: Output from GWAS pipeline using Phesant derived variables from UKBiobank	Binary	MRC-IEU	1	Ben Elsworth	2018	SD	1	459354	9851867	European	Males and Females	NA	NA	HG19/GRCh37	public	16449	442905	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ieu-b-4864.hm3.sumstats.gz	0.0016	0.0189	0.0836	0.9334	0.1003	0.0091	1.0454	0.0181	-0.0092	0.0077	ieu-b-4864	Total Testosterone	NA	Output from UKBiobank - stratified by sex	NA	NA	0	Rebecca Richmond	2020	NA	1	199569	12321875	European	Females	NA	NCIT:C74793	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-b-5209.hm3.sumstats.gz	-0.1054	0.0465	-2.2665	0.0234	0.0377	0.0088	1.0292	0.0086	3e-4	0.0073	ukb-b-5209	Added milk to standard tea	NA	100460: Output from GWAS pipeline using Phesant derived variables from UKBiobank	Categorical Ordered	MRC-IEU	1	Ben Elsworth	2018	SD	1	64949	9851867	European	Males and Females	NA	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-b-703.hm3.sumstats.gz	-0.2348	0.0285	-8.2519	1.5591e-16	0.0262	0.0019	1.0593	0.0075	-0.0024	0.0073	ukb-b-703	Duration walking for pleasure	NA	981: Output from GWAS pipeline using Phesant derived variables from UKBiobank	Categorical Ordered	MRC-IEU	1	Ben Elsworth	2018	SD	1	328153	9851867	European	Males and Females	NA	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-a-516.hm3.sumstats.gz	0.2434	0.0331	7.3421	2.1032e-13	0.0254	0.0024	1.0095	0.0075	0.0027	0.0075	ukb-a-516	Duration walking for pleasure	NA	NA	NA	Neale Lab	1	Neale	2017	SD	1	240788	10894596	European	Males and Females	NA	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-b-17557.hm3.sumstats.gz	-0.1103	0.0257	-4.294	1.7552e-5	0.0265	0.0016	1.0538	0.0085	-0.0138	0.0075	ukb-b-17557	Types of transport used (excluding work): Cycle	NA	6162#4: Output from GWAS pipeline using Phesant derived variables from UKBiobank	Binary	MRC-IEU	1	Ben Elsworth	2018	SD	1	460491	9851867	European	Males and Females	NA	NA	HG19/GRCh37	public	33155	427336	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-a-481.hm3.sumstats.gz	0.1448	0.0294	4.9229	8.5288e-7	0.0236	0.0019	1.029	0.0075	0.0043	0.0068	ukb-a-481	Types of transport used (excluding work): Cycle	NA	NA	NA	Neale Lab	1	Neale	2017	SD	1	335650	10894596	European	Males and Females	NA	NA	HG19/GRCh37	public	23918	311732	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ieu-a-300.hm3.sumstats.gz	0.0036	0.0206	0.1728	0.8628	0.1808	0.0598	0.9122	0.0901	-0.001	0.0082	ieu-a-300	LDL cholesterol	Lipid	NA	Risk factor	GLGC	1	Willer CJ	2013	SD (mg/dL)	1	173082	2437752	Mixed	Males and Females	24097068	NA	HG19/GRCh37	public	NA	NA	38.6745912	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ebi-a-GCST002222.hm3.sumstats.gz	-0.0013	0.0253	-0.0524	0.9582	0.1006	0.0383	0.9976	0.0674	0.0017	0.0078	ebi-a-GCST002222	LDL cholesterol	NA	NA	NA	NA	0	Willer CJ	2013	NA	1	94595	2409690	European	NA	24097068	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ieu-a-301.hm3.sumstats.gz	0.0118	0.019	0.6237	0.5328	0.2129	0.0494	0.8619	0.0675	8e-4	0.0082	ieu-a-301	Total cholesterol	Lipid	NA	Risk factor	GLGC	1	Willer CJ	2013	SD (mg/dL)	1	187365	2446982	Mixed	Males and Females	24097068	NA	HG19/GRCh37	public	NA	NA	41.75071927	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ebi-a-GCST002221.hm3.sumstats.gz	0.02	0.0248	0.8051	0.4208	0.1256	0.0468	0.983	0.0777	-0.0013	0.0083	ebi-a-GCST002221	Cholesterol, total	NA	NA	NA	NA	0	Willer CJ	2013	NA	1	94595	2418562	European	NA	24097068	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ieu-a-299.hm3.sumstats.gz	-0.0823	0.0196	-4.1944	2.7362e-5	0.2519	0.0411	0.798	0.0284	-0.0018	0.0074	ieu-a-299	HDL cholesterol	Lipid	NA	Risk factor	GLGC	1	Willer CJ	2013	SD (mg/dL)	1	187167	2447442	Mixed	Males and Females	24097068	NA	HG19/GRCh37	public	NA	NA	15.51018433	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ebi-a-GCST002223.hm3.sumstats.gz	-0.1006	0.0252	-3.9857	6.7283e-5	0.1492	0.0264	0.9257	0.0381	-0.0047	0.0076	ebi-a-GCST002223	HDL cholesterol	NA	NA	NA	NA	0	Willer CJ	2013	NA	1	94595	2418527	European	NA	24097068	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ebi-a-GCST000755.hm3.sumstats.gz	0.1098	0.0282	3.8995	9.6396e-5	0.105	0.0195	0.9244	0.0426	0.0042	0.0069	ebi-a-GCST000755	HDL cholesterol	NA	NA	NA	NA	0	Teslovich TM	2010	NA	1	99900	2634374	European	NA	20686565	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ebi-a-GCST000760.hm3.sumstats.gz	-0.0153	0.0212	-0.7211	0.4708	0.1152	0.0198	0.9155	0.0303	-0.0018	0.0068	ebi-a-GCST000760	Cholesterol, total	NA	NA	NA	NA	0	Teslovich TM	2010	NA	1	100184	2634921	European	NA	20686565	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ebi-a-GCST008046.hm3.sumstats.gz	0.1121	0.0317	3.5374	4e-4	0.2346	0.0599	1.0473	0.0103	-0.0029	0.0063	ebi-a-GCST008046	Triglyceride levels	NA	NA	NA	NA	0	Wojcik GL	2019	NA	1	17856	31738158	Hispanic or Latin American	NA	31217584	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ebi-a-GCST008037.hm3.sumstats.gz	0.0528	0.0533	0.9904	0.322	0.106	0.0566	1.0771	0.0193	-7e-4	0.0072	ebi-a-GCST008037	Low density lipoprotein cholesterol levels	NA	NA	NA	NA	0	Wojcik GL	2019	NA	1	17373	31570140	Hispanic or Latin American	NA	31217584	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ieu-a-1056.hm3.sumstats.gz	0.0741	0.0303	2.4433	0.0146	0.086	0.0101	1.0095	0.0099	-0.0065	0.0072	ieu-a-1056	Heart rate	Hemodynamic	92% European	Risk factor	HRgene consortium	1	den Hoed M	2013	beats per minute	1	92355	2516790	Mixed	Males and Females	23583979	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_noUKBB_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ebi-a-GCST001969.hm3.sumstats.gz	0.0777	0.0302	2.5703	0.0102	1.1791	0.1386	1.0083	0.0101	-0.008	0.007	ebi-a-GCST001969	Heart rate	NA	NA	NA	NA	0	den Hoed M	2013	NA	1	6568	2509623	South Asian	NA	23583979	NA	HG19/GRCh37	public	NA	NA	NA	NA
