p1	p2	rg	se	z	p	h2_obs	h2_obs_se	h2_int	h2_int_se	gcov_int	gcov_int_se	id	trait	subcategory	note	category	consortium	priority	author	year	unit	mr	sample_size	nsnp	population	sex	pmid	ontology	build	group_name	ncase	ncontrol	sd	doi
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-b-7926.hm3.sumstats.gz	0.2199	0.0336	6.5506	5.7306e-11	0.0149	0.0013	1.0255	0.0074	0.0034	0.0079	ukb-b-7926	Qualifications: NVQ or HND or HNC or equivalent	NA	6138#5: Output from GWAS pipeline using Phesant derived variables from UKBiobank	Binary	MRC-IEU	1	Ben Elsworth	2018	SD	1	458079	9851867	European	Males and Females	NA	NA	HG19/GRCh37	public	84853	373226	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ebi-a-GCST008035.hm3.sumstats.gz	-0.0699	0.0426	-1.6409	0.1008	0.1416	0.0456	1.1005	0.0191	-0.0072	0.0069	ebi-a-GCST008035	High density lipoprotein cholesterol levels	NA	NA	NA	NA	0	Wojcik GL	2019	NA	1	17751	31738279	Hispanic or Latin American	NA	31217584	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-b-11361.hm3.sumstats.gz	-0.0466	0.0304	-1.5329	0.1253	0.0917	0.0125	1.0292	0.0089	-0.0014	0.0072	ukb-b-11361	ECG, heart rate	NA	5983: Output from GWAS pipeline using Phesant derived variables from UKBiobank	Continuous	MRC-IEU	1	Ben Elsworth	2018	SD	1	68160	9851867	European	Males and Females	NA	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ieu-a-1047.hm3.sumstats.gz	0.0178	0.0427	0.4178	0.6761	0.2756	0.0463	0.955	0.0077	-0.0026	0.007	ieu-a-1047	Putamen volume	Psychiatric / neurological	adjusted for intracranial volume	Risk factor	ENIGMA	1	Hibar	2015	mm3	1	30717	7282885	European	Males and Females	25607358	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ebi-a-GCST009763.hm3.sumstats.gz	0.0903	0.0223	4.05	5.1222e-5	0.0704	0.0036	1.0196	0.009	0.0096	0.0079	ebi-a-GCST009763	Snoring	NA	NA	NA	NA	0	Campos AI	2020	NA	1	218346	10707574	European	NA	32060260	NA	HG19/GRCh37	public	61792	156554	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-a-14.hm3.sumstats.gz	0.0486	0.0213	2.2769	0.0228	0.059	0.0031	1.0242	0.0101	0.0018	0.0082	ukb-a-14	Snoring	NA	NA	NA	Neale Lab	1	Neale	2017	SD	1	314449	10894596	European	Males and Females	NA	NA	HG19/GRCh37	public	117812	196637	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-d-1747_2.hm3.sumstats.gz	-0.0131	0.0216	-0.6101	0.5418	0.0435	0.0221	1.0057	0.0779	0.0069	0.0069	ukb-d-1747_2	Hair colour (natural, before greying): Red	NA	NA	Binary	NA	0	Neale lab	2018	NA	1	360270	13586531	European	Males and Females	NA	NA	HG19/GRCh37	public	16615	343655	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-d-2247_0.hm3.sumstats.gz	-0.2917	0.023	-12.6565	1.0299e-36	0.0418	0.0027	1.0129	0.0099	-0.0201	0.0087	ukb-d-2247_0	Hearing difficulty/problems: No	NA	NA	Binary	NA	0	Neale lab	2018	NA	1	346635	13586289	European	Males and Females	NA	NA	HG19/GRCh37	public	255838	90797	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-b-17360.hm3.sumstats.gz	-0.3316	0.0252	-13.1665	1.3679e-39	0.0334	0.0023	1.0589	0.0102	-0.0196	0.0076	ukb-b-17360	Illnesses of siblings: None of the above (group 1)	NA	20111#100: Output from GWAS pipeline using Phesant derived variables from UKBiobank	Binary	MRC-IEU	1	Ben Elsworth	2018	SD	1	364971	9851867	European	Males and Females	NA	NA	HG19/GRCh37	public	245626	119345	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ieu-a-1000.hm3.sumstats.gz	0.8795	0.0285	30.878	2.3564999999999997e-209	0.0468	0.0038	1.0013	0.0082	0.1046	0.0099	ieu-a-1000	Depressive symptoms	Psychiatric / neurological	NA	Risk factor	SSGAC	1	Okbay	2016	SD	1	161460	6524475	European	Males and Females	27089181	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ebi-a-GCST003769.hm3.sumstats.gz	0.8766	0.0255	34.3576	1.0858e-258	0.0746	0.005	1.0782	0.0085	0.1098	0.0105	ebi-a-GCST003769	Depression	NA	NA	NA	NA	0	Okbay A	2016	logOR	1	180866	6019632	European	NA	27089181	NA	HG19/GRCh37	public	105739	16471	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-a-369.hm3.sumstats.gz	-0.5425	0.0271	-20.0176	3.8695e-89	0.0823	0.0052	1.0057	0.0078	-0.0432	0.0078	ukb-a-369	Health satisfaction	NA	NA	NA	Neale Lab	1	Neale	2017	SD	1	110964	10894596	European	Males and Females	NA	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ieu-a-1283.hm3.sumstats.gz	-0.0459	0.03	-1.5292	0.1262	0.0814	0.0063	1.0074	0.0079	-0.0181	0.008	ieu-a-1283	Alcohol consumption	Behavioural	NA	Risk factor	UK Biobank	1	Clarke	2017	NA	1	112117	12935395	European	Males and Females	28937693	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ebi-a-GCST005846.hm3.sumstats.gz	-0.0477	0.0339	-1.4092	0.1588	0.1646	0.032	0.9844	0.017	-0.0031	0.0078	ebi-a-GCST005846	Heart rate response to recovery post exercise (10 sec)	NA	NA	NA	NA	0	Verweij N	2018	NA	1	54137	14615800	European	NA	29497042	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ebi-a-GCST005849.hm3.sumstats.gz	-0.0731	0.0326	-2.2422	0.025	0.1804	0.0286	0.9943	0.0156	-0.0038	0.0083	ebi-a-GCST005849	Heart rate response to recovery post exercise (40 sec)	NA	NA	NA	NA	0	Verweij N	2018	NA	1	54137	14615800	European	NA	29497042	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ebi-a-GCST005847.hm3.sumstats.gz	-0.071	0.0344	-2.0675	0.0387	0.1651	0.0302	0.9989	0.0161	-0.0035	0.0077	ebi-a-GCST005847	Heart rate response to recovery post exercise (20 sec)	NA	NA	NA	NA	0	Verweij N	2018	NA	1	54137	14615800	European	NA	29497042	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ebi-a-GCST005850.hm3.sumstats.gz	-0.0832	0.0316	-2.6357	0.0084	0.1839	0.0281	0.9886	0.0153	-0.0019	0.0076	ebi-a-GCST005850	Heart rate response to recovery post exercise (30 sec)	NA	NA	NA	NA	0	Verweij N	2018	NA	1	54137	14615800	European	NA	29497042	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ebi-a-GCST005848.hm3.sumstats.gz	-0.0768	0.0322	-2.383	0.0172	0.1751	0.0265	0.9967	0.0147	0.0017	0.0081	ebi-a-GCST005848	Heart rate response to recovery post exercise (50 sec)	NA	NA	NA	NA	0	Verweij N	2018	NA	1	54137	14615800	European	NA	29497042	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ebi-a-GCST005845.hm3.sumstats.gz	-0.029	0.0262	-1.1059	0.2688	0.173	0.0184	1.0005	0.0106	0.014	0.0077	ebi-a-GCST005845	Heart rate increase in response to exercise	NA	NA	NA	NA	0	Verweij N	2018	NA	1	54137	14615800	European	NA	29497042	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ebi-a-GCST004733.hm3.sumstats.gz	-0.0409	0.0472	-0.867	0.3859	0.1	0.028	0.9931	0.0093	0.0059	0.0069	ebi-a-GCST004733	Heart rate variability traits (RMSSD)	NA	NA	NA	NA	0	Nolte IM	2017	NA	1	26523	2528639	European	NA	28613276	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-b-7710.hm3.sumstats.gz	0.0857	0.0334	2.5636	0.0104	0.1395	0.0199	1.0182	0.0096	0.0062	0.0068	ukb-b-7710	Pulse rate (during blood-pressure measurement)	NA	95: Output from GWAS pipeline using Phesant derived variables from UKBiobank	Continuous	MRC-IEU	1	Ben Elsworth	2018	SD	1	39749	9851867	European	Males and Females	NA	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ebi-a-GCST004732.hm3.sumstats.gz	0.0246	0.0446	0.5523	0.5808	0.1067	0.0313	0.9969	0.0096	-0.0021	0.0071	ebi-a-GCST004732	Heart rate variability traits (pvRSA/HF)	NA	NA	NA	NA	0	Nolte IM	2017	NA	1	24088	2526821	European	NA	28613276	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ebi-a-GCST004734.hm3.sumstats.gz	-0.0057	0.0431	-0.1321	0.8949	0.0975	0.0199	0.9865	0.0076	-0.0077	0.0072	ebi-a-GCST004734	Heart rate variability traits (SDNN)	NA	NA	NA	NA	0	Nolte IM	2017	NA	1	27850	2549728	European	NA	28613276	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ebi-a-GCST004616.hm3.sumstats.gz	0.071	0.023	3.0901	0.002	0.2109	0.036	0.948	0.0396	-0.0259	0.0114	ebi-a-GCST004616	Platelet distribution width	NA	NA	NA	NA	0	Astle WJ	2016	NA	1	164433	29144965	European	NA	27863252	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-b-18167.hm3.sumstats.gz	0.1872	0.0231	8.1176	4.7533e-16	0.0291	0.0018	1.0575	0.009	0.0071	0.0078	ukb-b-18167	Illnesses of mother: High blood pressure	NA	20110#8: Output from GWAS pipeline using Phesant derived variables from UKBiobank	Binary	MRC-IEU	1	Ben Elsworth	2018	SD	1	426391	9851867	European	Males and Females	NA	NA	HG19/GRCh37	public	130948	295443	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ieu-b-18.hm3.sumstats.gz	0.1102	0.0229	4.8218	1.4228e-6	0.1021	0.0104	1.0241	0.0125	0.0094	0.0072	ieu-b-18	multiple sclerosis	Psychiatric / neurological	NA	Binary	International Multiple Sclerosis Genetics Consortium	0	Patsopoulos NA	2019	NA	1	115803	6304359	European	Males and Females	31604244	NA	HG19/GRCh37	public	47429	68374	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-b-7178.hm3.sumstats.gz	0.1381	0.0271	5.0952	3.484e-7	0.081	0.0086	1.0052	0.0107	0.0034	0.0076	ukb-b-7178	Doctor diagnosed hayfever or allergic rhinitis	NA	22126: Output from GWAS pipeline using Phesant derived variables from UKBiobank	Binary	MRC-IEU	1	Ben Elsworth	2018	SD	1	112583	9851867	European	Males and Females	NA	NA	HG19/GRCh37	public	25486	87097	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-b-4575.hm3.sumstats.gz	0.1167	0.0325	3.5894	3e-4	0.1443	0.0364	1.0048	0.0154	-0.0038	0.0076	ukb-b-4575	Age asthma diagnosed	NA	3786: Output from GWAS pipeline using Phesant derived variables from UKBiobank	Continuous	MRC-IEU	1	Ben Elsworth	2018	SD	1	47222	9851867	European	Males and Females	NA	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-b-17422.hm3.sumstats.gz	-0.1625	0.0206	-7.8983	2.828e-15	0.1587	0.0143	1.0202	0.0314	8e-4	0.0084	ukb-b-17422	Age at menopause (last menstrual period)	NA	3581: Output from GWAS pipeline using Phesant derived variables from UKBiobank	Continuous	MRC-IEU	1	Ben Elsworth	2018	SD	1	143819	9851867	European	Males and Females	NA	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ebi-a-GCST007090.hm3.sumstats.gz	0.2059	0.0222	9.2857	1.6064e-20	0.0399	0.0023	0.9978	0.01	0.0162	0.0081	ebi-a-GCST007090	Knee osteoarthritis	NA	NA	NA	NA	0	Tachmazidou I	2019	NA	1	403124	29999696	European	NA	30664745	NA	HG19/GRCh37	public	24955	378169	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ieu-b-4836.hm3.sumstats.gz	-0.1732	0.0275	-6.2937	3.0995e-10	0.1288	0.0084	1.1831	0.01	-0.0145	0.0092	ieu-b-4836	Years of schooling	NA	Population estimate	NA	Within family GWAS consortium	0	Howe LJ	2022	NA	1	99970	7210035	European	Males and Females	NA	EFO:0011015	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-d-KNEE_ARTHROSIS.hm3.sumstats.gz	0.194	0.0265	7.3208	2.4656e-13	0.0234	0.0021	1.0087	0.0089	0.0127	0.0074	ukb-d-KNEE_ARTHROSIS	Gonarthrosis [arthrosis of knee](FG)	NA	NA	Binary	NA	0	Neale lab	2018	NA	1	361194	13545975	European	Males and Females	NA	NA	HG19/GRCh37	public	11900	349294	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-d-5012.hm3.sumstats.gz	-0.1632	0.0282	-5.7801	7.4642e-9	0.1041	0.008	1.002	0.0077	-0.0022	0.0074	ukb-d-5012	FI8 : chained arithmetic	NA	NA	Binary	NA	0	Neale lab	2018	NA	1	75692	13560286	European	Males and Females	NA	NA	HG19/GRCh37	public	49086	26606	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-a-309.hm3.sumstats.gz	-0.5303	0.0271	-19.5611	3.3153999999999993e-85	0.0248	0.0019	1.012	0.0084	-0.0267	0.0076	ukb-a-309	Other serious medical condition/disability diagnosed by doctor	NA	NA	NA	Neale Lab	1	Neale	2017	SD	1	331274	10894596	European	Males and Females	NA	NA	HG19/GRCh37	public	67968	263306	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-b-9363.hm3.sumstats.gz	0.5166	0.0272	18.9993	1.7275e-80	0.0228	0.0018	1.1193	0.0102	0.0235	0.0084	ukb-b-9363	Methods of admission to hospital (recoded): Elective admission: Waiting List	NA	41249#1001: Output from GWAS pipeline using Phesant derived variables from UKBiobank	Binary	MRC-IEU	1	Ben Elsworth	2018	SD	1	462726	9851867	European	Males and Females	NA	NA	HG19/GRCh37	public	192563	270163	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-b-5476.hm3.sumstats.gz	0.5505	0.0259	21.2473	3.4894e-100	0.0238	0.0016	1.1479	0.0088	0.0278	0.0086	ukb-b-5476	Methods of discharge from hospital (recoded): Discharged on clinical advice/consent	NA	41250#1000: Output from GWAS pipeline using Phesant derived variables from UKBiobank	Binary	MRC-IEU	1	Ben Elsworth	2018	SD	1	462959	9851867	European	Males and Females	NA	NA	HG19/GRCh37	public	302120	160839	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ieu-a-836.hm3.sumstats.gz	-0.2005	0.0273	-7.3432	2.0854e-13	0.078	0.0057	1.02	0.0094	3e-4	0.0084	ieu-a-836	College completion	Education	NA	Risk factor	SSGAC	1	Rietveld CA	2013	log odds	1	95427	2321511	European	Males and Females	23722424	NA	HG19/GRCh37	public	20044	75383	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ieu-a-755.hm3.sumstats.gz	-0.1964	0.0271	-7.2417	4.431e-13	0.1033	0.0072	1.0301	0.0094	-0.0081	0.0094	ieu-a-755	Years of schooling	Education	Effect allele frequencies are missing	Risk factor	SSGAC	1	Rietveld CA	2014	SD (years)	1	106736	2281992	European	Males and Females	25201988	NA	HG19/GRCh37	public	NA	NA	3.71	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ubm-a-3095.hm3.sumstats.gz	-0.0631	0.1351	-0.4672	0.6403	0.0668	0.0667	1.6894	0.0086	0.0038	0.0112	ubm-a-3095	a2009s rh G rectus thickness	Psychiatric / neurological	NA	Continuous	NA	0	Elliott LT	2018	NA	1	8411	11734354	European	Males	30305740	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ebi-a-GCST004296.hm3.sumstats.gz	0.0219	0.0299	0.7317	0.4643	0.0534	0.0063	1.026	0.0109	0.0155	0.0069	ebi-a-GCST004296	Atrial fibrillation	NA	NA	NA	NA	0	Christophersen IE	2017	logOR	1	4130	10719646	East Asian	NA	28416818	NA	HG19/GRCh37	public	15979	102776	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-b-6217.hm3.sumstats.gz	0.2022	0.0435	4.6444	3.4108e-6	0.0093	0.0016	1.0322	0.0129	-0.0114	0.0098	ukb-b-6217	Diagnoses - secondary ICD10: I48 Atrial fibrillation and flutter	NA	41204#I48: Output from GWAS pipeline using Phesant derived variables from UKBiobank	Binary	MRC-IEU	1	Ben Elsworth	2018	SD	1	463010	9851867	European	Males and Females	NA	NA	HG19/GRCh37	public	6900	456110	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-b-11740.hm3.sumstats.gz	0.2075	0.0256	8.1126	4.9551e-16	0.0646	0.007	1.0577	0.0241	0.016	0.0081	ukb-b-11740	Medication for cholesterol, blood pressure or diabetes: Cholesterol lowering medication	NA	6177#1: Output from GWAS pipeline using Phesant derived variables from UKBiobank	Binary	MRC-IEU	1	Ben Elsworth	2018	SD	1	209638	9851867	European	Males and Females	NA	NA	HG19/GRCh37	public	48450	161188	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ebi-a-GCST006098.hm3.sumstats.gz	-0.1309	0.0227	-5.7589	8.4678e-9	0.0544	0.003	1.0255	0.0095	-0.0173	0.0076	ebi-a-GCST006098	Vigorous physical activity	NA	NA	NA	NA	0	Klimentidis YC	2018	NA	1	261055	11803978	European	NA	29899525	NA	HG19/GRCh37	public	98060	162995	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-a-512.hm3.sumstats.gz	-0.0157	0.0269	-0.5847	0.5588	0.0349	0.0032	0.9935	0.0078	-0.0082	0.0071	ukb-a-512	Duration of vigorous activity	NA	NA	NA	Neale Lab	1	Neale	2017	SD	1	183731	10894596	European	Males and Females	NA	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-b-13932.hm3.sumstats.gz	0.0242	0.0257	0.9436	0.3454	0.0323	0.0024	0.9993	0.0077	0.0049	0.0074	ukb-b-13932	Duration of vigorous activity	NA	914: Output from GWAS pipeline using Phesant derived variables from UKBiobank	Continuous	MRC-IEU	1	Ben Elsworth	2018	SD	1	251501	9851867	European	Males and Females	NA	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ieu-b-4858.hm3.sumstats.gz	0.3902	0.0261	14.9699	1.155e-50	0.1012	0.0076	1.1112	0.0094	0.0211	0.0086	ieu-b-4858	Ever smoked	NA	Population estimate	NA	Within family GWAS consortium	0	Howe LJ	2022	NA	1	99996	7933821	European	Males and Females	NA	EFO:0005670	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-d-20126_3.hm3.sumstats.gz	0.9269	0.1319	7.0249	2.1415e-12	0.0206	0.0065	1.0096	0.0084	0.0679	0.0082	ukb-d-20126_3	Bipolar and major depression status: Probable Recurrent major depression (severe)	NA	NA	Binary	NA	0	Neale lab	2018	NA	1	86895	12452268	European	Males and Females	NA	NA	HG19/GRCh37	public	6304	80591	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-b-2954.hm3.sumstats.gz	0.4063	0.1975	2.0567	0.0397	0.0016	0.0013	1.2606	0.01	-0.0106	0.011	ukb-b-2954	Methods of discharge from hospital (recoded): Discharged on clinical advice/consent: Transfer within provider	NA	41250#1002: Output from GWAS pipeline using Phesant derived variables from UKBiobank	Binary	MRC-IEU	1	Ben Elsworth	2018	SD	1	462236	9851867	European	Males and Females	NA	NA	HG19/GRCh37	public	5384	456852	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ieu-a-833.hm3.sumstats.gz	0.0298	0.0253	1.1772	0.2391	0.1729	0.024	0.9511	0.0135	0.0103	0.007	ieu-a-833	Rheumatoid arthritis	Autoimmune / inflammatory	Effect allele frequencies are missing; forward strand build 37	Disease	NA	1	Okada Y	2014	log odds	1	80799	9739304	Mixed	Males and Females	24390342	NA	HG19/GRCh37	public	19234	61565	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ieu-a-832.hm3.sumstats.gz	0.0168	0.0253	0.663	0.5073	0.2325	0.031	1.0607	0.0149	0.0198	0.0079	ieu-a-832	Rheumatoid arthritis	Autoimmune / inflammatory	Effect allele frequencies are missing; forward strand build 37	Disease	NA	1	Okada Y	2014	log odds	1	58284	8747963	European	Males and Females	24390342	NA	HG19/GRCh37	public	14361	43923	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ebi-a-GCST90001825.hm3.sumstats.gz	-0.0549	0.0868	-0.6326	0.527	0.1722	0.1747	0.9911	0.0104	0.0024	0.0067	ebi-a-GCST90001825	IgD on IgD+ CD38dim B cell	NA	NA	NA	NA	0	Orr<U+00F9> V	2020	NA	1	3656	15048923	European	NA	32929287	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ebi-a-GCST90001821.hm3.sumstats.gz	-0.0554	0.0969	-0.5713	0.5678	0.1566	0.1672	0.9958	0.0101	0.0037	0.0069	ebi-a-GCST90001821	IgD on IgD+ CD24- B cell	NA	NA	NA	NA	0	Orr<U+00F9> V	2020	NA	1	3656	15048923	European	NA	32929287	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ebi-a-GCST90001824.hm3.sumstats.gz	-0.0412	0.1635	-0.2523	0.8008	0.0603	0.1495	0.9978	0.0101	-0.0065	0.0068	ebi-a-GCST90001824	IgD on IgD+ CD38+ B cell	NA	NA	NA	NA	0	Orr<U+00F9> V	2020	NA	1	3656	15048939	European	NA	32929287	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ebi-a-GCST90001827.hm3.sumstats.gz	-0.1314	0.1888	-0.6962	0.4863	0.0811	0.1553	0.9953	0.0105	0.0034	0.0065	ebi-a-GCST90001827	IgD on IgD+ B cell	NA	NA	NA	NA	0	Orr<U+00F9> V	2020	NA	1	3657	15048937	European	NA	32929287	NA	HG19/GRCh37	public	NA	NA	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-b-16207.hm3.sumstats.gz	0.4956	0.0416	11.8985	1.205e-32	0.0122	0.0013	1.0052	0.0085	0.019	0.0088	ukb-b-16207	Blood clot, DVT, bronchitis, emphysema, asthma, rhinitis, eczema, allergy diagnosed by doctor: Emphysema/chronic bronchitis	NA	6152#6: Output from GWAS pipeline using Phesant derived variables from UKBiobank	Binary	MRC-IEU	1	Ben Elsworth	2018	SD	1	462013	9851867	European	Males and Females	NA	NA	HG19/GRCh37	public	7844	454169	NA	NA
results/ldsc/munged/pgc_mdd_full_eur_hg19_v3.49.24.11.sumstats.gz	resources/open_gwas/datasets/ukb-b-14918.hm3.sumstats.gz	0.8358	0.0421	19.8526	1.0465e-87	0.0156	0.0016	1.0317	0.0081	0.0322	0.0088	ukb-b-14918	Illnesses of siblings: Severe depression	NA	20111#12: Output from GWAS pipeline using Phesant derived variables from UKBiobank	Binary	MRC-IEU	1	Ben Elsworth	2018	SD	1	362315	9851867	European	Males and Females	NA	NA	HG19/GRCh37	public	26368	335947	NA	NA
