field_name	rls	Path	Category	Field	Participants	Items	Stability	ValueType	Units	ItemType	Strata	Sexed	Instances	Array	Coding	Notes	Link
23115	ukb40531	UK Biobank Assessment Centre > Physical measures > Anthropometry > Impedance measures	100009	Leg fat percentage (left)	493021	560344	Complete	Continuous	percent	Data	Derived	Unisex	4	1	NA	Body composition estimation by impedance measurement. Left leg fat percentage Range 1-75% in 0.1% increments.	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=23115
23116	ukb40531	UK Biobank Assessment Centre > Physical measures > Anthropometry > Impedance measures	100009	Leg fat mass (left)	493016	560339	Complete	Continuous	Kg	Data	Derived	Unisex	4	1	NA	Body composition estimation by impedance measurement. Left leg fat mass Left leg free mass in Kg, 0.1 increments.	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=23116
23117	ukb40531	UK Biobank Assessment Centre > Physical measures > Anthropometry > Impedance measures	100009	Leg fat-free mass (left)	493003	560320	Complete	Continuous	Kg	Data	Derived	Unisex	4	1	NA	Body composition estimation by impedance measurement. Left leg fat free mass. Left leg fat free mass in Kg, 0.1 increments.	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=23117
23118	ukb40531	UK Biobank Assessment Centre > Physical measures > Anthropometry > Impedance measures	100009	Leg predicted mass (left)	492997	560314	Complete	Continuous	Kg	Data	Derived	Unisex	4	1	NA	Body composition estimation by impedance measurement. Left leg predicted mass. in Kg, 0.1 increments.	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=23118
23119	ukb40531	UK Biobank Assessment Centre > Physical measures > Anthropometry > Impedance measures	100009	Arm fat percentage (right)	492987	560302	Complete	Continuous	percent	Data	Derived	Unisex	4	1	NA	Body composition estimation by impedance measurement. Right arm fat percentage Range 1-75% in 0.1% increments.	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=23119
23120	ukb40531	UK Biobank Assessment Centre > Physical measures > Anthropometry > Impedance measures	100009	Arm fat mass (right)	492955	560267	Complete	Continuous	Kg	Data	Derived	Unisex	4	1	NA	Body composition estimation by impedance measurement. Right arm fat mass. Right arm fat mass in Kg, 0.1 increments.	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=23120
23121	ukb40531	UK Biobank Assessment Centre > Physical measures > Anthropometry > Impedance measures	100009	Arm fat-free mass (right)	492954	560264	Complete	Continuous	Kg	Data	Derived	Unisex	4	1	NA	Body composition estimation by impedance measurement. Right arm fat free mass Right arm fat free mass in Kg, 0.1 increments.	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=23121
23122	ukb40531	UK Biobank Assessment Centre > Physical measures > Anthropometry > Impedance measures	100009	Arm predicted mass (right)	492946	560256	Complete	Continuous	Kg	Data	Derived	Unisex	4	1	NA	Body composition estimation by impedance measurement. Right Arm predicted mass in Kg, 0.1 increments.	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=23122
23123	ukb40531	UK Biobank Assessment Centre > Physical measures > Anthropometry > Impedance measures	100009	Arm fat percentage (left)	492925	560233	Complete	Continuous	percent	Data	Derived	Unisex	4	1	NA	Body composition estimation by impedance measurement. Left arm fat percentage Range 1-75% in 0.1% increments.	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=23123
23124	ukb40531	UK Biobank Assessment Centre > Physical measures > Anthropometry > Impedance measures	100009	Arm fat mass (left)	492887	560189	Complete	Continuous	Kg	Data	Derived	Unisex	4	1	NA	Body composition estimation by impedance measurement. Left arm fat mass. Left arm fat mass in Kg, 0.1 increments.	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=23124
23125	ukb40531	UK Biobank Assessment Centre > Physical measures > Anthropometry > Impedance measures	100009	Arm fat-free mass (left)	492872	560175	Complete	Continuous	Kg	Data	Derived	Unisex	4	1	NA	Body composition estimation by impedance measurement. Left arm fat free mass Left arm fat free mass in Kg, 0.1 increments.	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=23125
23126	ukb40531	UK Biobank Assessment Centre > Physical measures > Anthropometry > Impedance measures	100009	Arm predicted mass (left)	492855	560156	Complete	Continuous	Kg	Data	Derived	Unisex	4	1	NA	Body composition estimation by impedance measurement. Left arm predicted mass. in Kg, 0.1 increments.	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=23126
23127	ukb40531	UK Biobank Assessment Centre > Physical measures > Anthropometry > Impedance measures	100009	Trunk fat percentage	492825	560113	Complete	Continuous	percent	Data	Derived	Unisex	4	1	NA	Body composition estimation by impedance measurement. Trunk fat percentages Range 1-75% in 0.1% increments.	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=23127
23128	ukb40531	UK Biobank Assessment Centre > Physical measures > Anthropometry > Impedance measures	100009	Trunk fat mass	492803	560086	Complete	Continuous	Kg	Data	Derived	Unisex	4	1	NA	Body composition estimation by impedance measurement. Trunk fat mass Trunk fat mass in Kg, 0.1 increments.	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=23128
23129	ukb40531	UK Biobank Assessment Centre > Physical measures > Anthropometry > Impedance measures	100009	Trunk fat-free mass	492732	560002	Complete	Continuous	Kg	Data	Derived	Unisex	4	1	NA	Body composition estimation by impedance measurement. Trunk fat free mass. Trunk fat free mass in Kg, 0.1 increments.	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=23129
23130	ukb40531	UK Biobank Assessment Centre > Physical measures > Anthropometry > Impedance measures	100009	Trunk predicted mass	492690	559948	Complete	Continuous	Kg	Data	Derived	Unisex	4	1	NA	Body composition estimation by impedance measurement. Trunk predicted mass in Kg, 0.1 increments.	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=23130
23200	ukb40531	UK Biobank Assessment Centre > Imaging > DXA assessment > Bone size, mineral and density by DXA	125	L1-L4 area	5151	5151	Accruing	Continuous	cm2	Data	Primary	Unisex	1	1	NA	Value output by DXA system	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=23200
23201	ukb40531	UK Biobank Assessment Centre > Imaging > DXA assessment > Bone size, mineral and density by DXA	125	L1-L4 average height	5151	5151	Accruing	Continuous	cm	Data	Primary	Unisex	1	1	NA	Value output by DXA system	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=23201
23202	ukb40531	UK Biobank Assessment Centre > Imaging > DXA assessment > Bone size, mineral and density by DXA	125	L1-L4 average width	5151	5151	Accruing	Continuous	cm	Data	Primary	Unisex	1	1	NA	Value output by DXA system	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=23202
23203	ukb40531	UK Biobank Assessment Centre > Imaging > DXA assessment > Bone size, mineral and density by DXA	125	L1-L4 BMC (bone mineral content)	5151	5151	Accruing	Continuous	g	Data	Primary	Unisex	1	1	NA	Value output by DXA system	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=23203
23204	ukb40531	UK Biobank Assessment Centre > Imaging > DXA assessment > Bone size, mineral and density by DXA	125	L1-L4 BMD (bone mineral density)	5151	5151	Accruing	Continuous	g/cm2	Data	Primary	Unisex	1	1	NA	Value output by DXA system	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=23204
23205	ukb40531	UK Biobank Assessment Centre > Imaging > DXA assessment > Bone size, mineral and density by DXA	125	L1-L4 BMD (bone mineral density) T-score	5120	5120	Accruing	Continuous	Std.Devs	Data	Primary	Unisex	1	1	NA	Value output by DXA system	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=23205
23206	ukb40531	UK Biobank Assessment Centre > Imaging > DXA assessment > Bone size, mineral and density by DXA	125	Femur lower neck BMD (bone mineral density) (right)	2344	2344	Accruing	Continuous	g/cm2	Data	Primary	Unisex	1	1	NA	Value output by DXA system	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=23206
23208	ukb40531	UK Biobank Assessment Centre > Imaging > DXA assessment > Bone size, mineral and density by DXA	125	Femur neck BMD (bone mineral density) (right)	5183	5183	Accruing	Continuous	g/cm2	Data	Primary	Unisex	1	1	NA	Value output by DXA system	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=23208
23209	ukb40531	UK Biobank Assessment Centre > Imaging > DXA assessment > Bone size, mineral and density by DXA	125	Femur neck BMD (bone mineral density) T-score (right)	5151	5151	Accruing	Continuous	Std.Devs	Data	Primary	Unisex	1	1	NA	Value output by DXA system	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=23209
23210	ukb40531	UK Biobank Assessment Centre > Imaging > DXA assessment > Bone size, mineral and density by DXA	125	Femur shaft BMD (bone mineral density) (right)	5168	5168	Accruing	Continuous	g/cm2	Data	Primary	Unisex	1	1	NA	Value output by DXA system	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=23210
23212	ukb40531	UK Biobank Assessment Centre > Imaging > DXA assessment > Bone size, mineral and density by DXA	125	Femur total BMD (bone mineral density) (right)	5168	5168	Accruing	Continuous	g/cm2	Data	Primary	Unisex	1	1	NA	Value output by DXA system	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=23212
23213	ukb40531	UK Biobank Assessment Centre > Imaging > DXA assessment > Bone size, mineral and density by DXA	125	Femur total BMD (bone mineral density) T-score (right)	5137	5137	Accruing	Continuous	Std.Devs	Data	Primary	Unisex	1	1	NA	Value output by DXA system	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=23213
23214	ukb40531	UK Biobank Assessment Centre > Imaging > DXA assessment > Bone size, mineral and density by DXA	125	Femur troch BMD (bone mineral density) (right)	5183	5183	Accruing	Continuous	g/cm2	Data	Primary	Unisex	1	1	NA	Value output by DXA system	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=23214
23215	ukb40531	UK Biobank Assessment Centre > Imaging > DXA assessment > Bone size, mineral and density by DXA	125	Femur troch BMD (bone mineral density) T-score (right)	5151	5151	Accruing	Continuous	Std.Devs	Data	Primary	Unisex	1	1	NA	Value output by DXA system	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=23215
23216	ukb40531	UK Biobank Assessment Centre > Imaging > DXA assessment > Bone size, mineral and density by DXA	125	Femur upper neck BMD (bone mineral density) (right)	2344	2344	Accruing	Continuous	g/cm2	Data	Primary	Unisex	1	1	NA	Value output by DXA system	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=23216
23217	ukb40531	UK Biobank Assessment Centre > Imaging > DXA assessment > Bone size, mineral and density by DXA	125	Femur upper neck BMD (bone mineral density) T-score (right)	2332	2332	Accruing	Continuous	Std.Devs	Data	Primary	Unisex	1	1	NA	Value output by DXA system	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=23217
23218	ukb40531	UK Biobank Assessment Centre > Imaging > DXA assessment > Bone size, mineral and density by DXA	125	Femur wards BMD (bone mineral density) (right)	5183	5183	Accruing	Continuous	g/cm2	Data	Primary	Unisex	1	1	NA	Value output by DXA system	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=23218
23219	ukb40531	UK Biobank Assessment Centre > Imaging > DXA assessment > Bone size, mineral and density by DXA	125	Femur wards BMD (bone mineral density) T-score (right)	5150	5150	Accruing	Continuous	Std.Devs	Data	Primary	Unisex	1	1	NA	Value output by DXA system	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=23219
23220	ukb40531	UK Biobank Assessment Centre > Imaging > DXA assessment > Bone size, mineral and density by DXA	125	Arm BMC (bone mineral content) (left)	4350	4350	Accruing	Continuous	g	Data	Primary	Unisex	1	1	NA	Value output by DXA system	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=23220
23221	ukb40531	UK Biobank Assessment Centre > Imaging > DXA assessment > Bone size, mineral and density by DXA	125	Arm BMD (bone mineral density) (left)	4350	4350	Accruing	Continuous	g/cm2	Data	Primary	Unisex	1	1	NA	Value output by DXA system	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=23221
23222	ukb40531	UK Biobank Assessment Centre > Imaging > DXA assessment > Bone size, mineral and density by DXA	125	Arm BMC (bone mineral content) (right)	4350	4350	Accruing	Continuous	g	Data	Primary	Unisex	1	1	NA	Value output by DXA system	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=23222
23223	ukb40531	UK Biobank Assessment Centre > Imaging > DXA assessment > Bone size, mineral and density by DXA	125	Arm BMD (bone mineral density) (right)	4350	4350	Accruing	Continuous	g/cm2	Data	Primary	Unisex	1	1	NA	Value output by DXA system	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=23223
23224	ukb40531	UK Biobank Assessment Centre > Imaging > DXA assessment > Bone size, mineral and density by DXA	125	Arms BMC (bone mineral content)	5170	5170	Accruing	Continuous	g	Data	Primary	Unisex	1	1	NA	Value output by DXA system	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=23224
23225	ukb40531	UK Biobank Assessment Centre > Imaging > DXA assessment > Bone size, mineral and density by DXA	125	Arms BMD (bone mineral density)	5170	5170	Accruing	Continuous	g/cm2	Data	Primary	Unisex	1	1	NA	Value output by DXA system	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=23225
23226	ukb40531	UK Biobank Assessment Centre > Imaging > DXA assessment > Bone size, mineral and density by DXA	125	Head BMD (bone mineral density)	5170	5170	Accruing	Continuous	g/cm2	Data	Primary	Unisex	1	1	NA	Value output by DXA system	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=23226
23227	ukb40531	UK Biobank Assessment Centre > Imaging > DXA assessment > Bone size, mineral and density by DXA	125	Leg BMD (bone mineral density) (left)	4350	4350	Accruing	Continuous	g/cm2	Data	Primary	Unisex	1	1	NA	Value output by DXA system	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=23227
23228	ukb40531	UK Biobank Assessment Centre > Imaging > DXA assessment > Bone size, mineral and density by DXA	125	Leg BMC (bone mineral content) (right)	4350	4350	Accruing	Continuous	g	Data	Primary	Unisex	1	1	NA	Value output by DXA system	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=23228
23229	ukb40531	UK Biobank Assessment Centre > Imaging > DXA assessment > Bone size, mineral and density by DXA	125	Leg BMD (bone mineral density) (right)	4350	4350	Accruing	Continuous	g/cm2	Data	Primary	Unisex	1	1	NA	Value output by DXA system	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=23229
23230	ukb40531	UK Biobank Assessment Centre > Imaging > DXA assessment > Bone size, mineral and density by DXA	125	Legs BMC (bone mineral content)	5170	5170	Accruing	Continuous	g	Data	Primary	Unisex	1	1	NA	Value output by DXA system	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=23230
23231	ukb40531	UK Biobank Assessment Centre > Imaging > DXA assessment > Bone size, mineral and density by DXA	125	Legs BMD (bone mineral density)	5170	5170	Accruing	Continuous	g/cm2	Data	Primary	Unisex	1	1	NA	Value output by DXA system	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=23231
23232	ukb40531	UK Biobank Assessment Centre > Imaging > DXA assessment > Bone size, mineral and density by DXA	125	Pelvis BMD (bone mineral density)	5170	5170	Accruing	Continuous	g/cm2	Data	Primary	Unisex	1	1	NA	Value output by DXA system	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=23232
23233	ukb40531	UK Biobank Assessment Centre > Imaging > DXA assessment > Bone size, mineral and density by DXA	125	Ribs BMD (bone mineral density)	5170	5170	Accruing	Continuous	g/cm2	Data	Primary	Unisex	1	1	NA	Value output by DXA system	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=23233
23234	ukb40531	UK Biobank Assessment Centre > Imaging > DXA assessment > Bone size, mineral and density by DXA	125	Spine BMD (bone mineral density)	5170	5170	Accruing	Continuous	g/cm2	Data	Primary	Unisex	1	1	NA	Value output by DXA system	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=23234
23235	ukb40531	UK Biobank Assessment Centre > Imaging > DXA assessment > Bone size, mineral and density by DXA	125	Total BMC (bone mineral content)	5170	5170	Accruing	Continuous	g	Data	Primary	Unisex	1	1	NA	Value output by DXA system	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=23235
