"field_name"	"rls"	"Path"	"Category"	"Field"	"Participants"	"Items"	"Stability"	"ValueType"	"Units"	"ItemType"	"Strata"	"Sexed"	"Instances"	"Array"	"Coding"	"Notes"	"Link"	"category"	"field_tag"	"fields_used"
26773	"ukb40531"	"UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Freesurfer desikan white"	192	"Mean thickness of parsorbitalis (left hemisphere)"	40098	41470	"Accruing"	"Continuous"	"mm"	"Data"	"Derived"	"Unisex"	2	1	NA	"Mean thickness of parsorbitalis in the left hemisphere generated by parcellation of the white surface using Desikan-Killiany parcellation"	"http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=26773"	"Desikan atlas cortical measures"	"267732.0.lnr"	"267732.0.lnr"
26774	"ukb40531"	"UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Freesurfer desikan white"	192	"Mean thickness of parstriangularis (left hemisphere)"	40098	41470	"Accruing"	"Continuous"	"mm"	"Data"	"Derived"	"Unisex"	2	1	NA	"Mean thickness of parstriangularis in the left hemisphere generated by parcellation of the white surface using Desikan-Killiany parcellation"	"http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=26774"	"Desikan atlas cortical measures"	"267742.0.lnr"	"267742.0.lnr"
26775	"ukb40531"	"UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Freesurfer desikan white"	192	"Mean thickness of pericalcarine (left hemisphere)"	40098	41470	"Accruing"	"Continuous"	"mm"	"Data"	"Derived"	"Unisex"	2	1	NA	"Mean thickness of pericalcarine in the left hemisphere generated by parcellation of the white surface using Desikan-Killiany parcellation"	"http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=26775"	"Desikan atlas cortical measures"	"267752.0.lnr"	"267752.0.lnr"
26776	"ukb40531"	"UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Freesurfer desikan white"	192	"Mean thickness of postcentral (left hemisphere)"	40098	41470	"Accruing"	"Continuous"	"mm"	"Data"	"Derived"	"Unisex"	2	1	NA	"Mean thickness of postcentral in the left hemisphere generated by parcellation of the white surface using Desikan-Killiany parcellation"	"http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=26776"	"Desikan atlas cortical measures"	"267762.0.lnr"	"267762.0.lnr"
26777	"ukb40531"	"UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Freesurfer desikan white"	192	"Mean thickness of posteriorcingulate (left hemisphere)"	40098	41470	"Accruing"	"Continuous"	"mm"	"Data"	"Derived"	"Unisex"	2	1	NA	"Mean thickness of posteriorcingulate in the left hemisphere generated by parcellation of the white surface using Desikan-Killiany parcellation"	"http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=26777"	"Desikan atlas cortical measures"	"267772.0.lnr"	"267772.0.lnr"
26778	"ukb40531"	"UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Freesurfer desikan white"	192	"Mean thickness of precentral (left hemisphere)"	40098	41470	"Accruing"	"Continuous"	"mm"	"Data"	"Derived"	"Unisex"	2	1	NA	"Mean thickness of precentral in the left hemisphere generated by parcellation of the white surface using Desikan-Killiany parcellation"	"http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=26778"	"Desikan atlas cortical measures"	"267782.0.lnr"	"267782.0.lnr"
26779	"ukb40531"	"UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Freesurfer desikan white"	192	"Mean thickness of precuneus (left hemisphere)"	40098	41470	"Accruing"	"Continuous"	"mm"	"Data"	"Derived"	"Unisex"	2	1	NA	"Mean thickness of precuneus in the left hemisphere generated by parcellation of the white surface using Desikan-Killiany parcellation"	"http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=26779"	"Desikan atlas cortical measures"	"267792.0.lnr"	"267792.0.lnr"
26780	"ukb40531"	"UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Freesurfer desikan white"	192	"Mean thickness of rostralanteriorcingulate (left hemisphere)"	40098	41470	"Accruing"	"Continuous"	"mm"	"Data"	"Derived"	"Unisex"	2	1	NA	"Mean thickness of rostralanteriorcingulate in the left hemisphere generated by parcellation of the white surface using Desikan-Killiany parcellation"	"http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=26780"	"Desikan atlas cortical measures"	"267802.0.lnr"	"267802.0.lnr"
26781	"ukb40531"	"UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Freesurfer desikan white"	192	"Mean thickness of rostralmiddlefrontal (left hemisphere)"	40098	41470	"Accruing"	"Continuous"	"mm"	"Data"	"Derived"	"Unisex"	2	1	NA	"Mean thickness of rostralmiddlefrontal in the left hemisphere generated by parcellation of the white surface using Desikan-Killiany parcellation"	"http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=26781"	"Desikan atlas cortical measures"	"267812.0.lnr"	"267812.0.lnr"
26782	"ukb40531"	"UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Freesurfer desikan white"	192	"Mean thickness of superiorfrontal (left hemisphere)"	40098	41470	"Accruing"	"Continuous"	"mm"	"Data"	"Derived"	"Unisex"	2	1	NA	"Mean thickness of superiorfrontal in the left hemisphere generated by parcellation of the white surface using Desikan-Killiany parcellation"	"http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=26782"	"Desikan atlas cortical measures"	"267822.0.lnr"	"267822.0.lnr"
26783	"ukb40531"	"UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Freesurfer desikan white"	192	"Mean thickness of superiorparietal (left hemisphere)"	40098	41470	"Accruing"	"Continuous"	"mm"	"Data"	"Derived"	"Unisex"	2	1	NA	"Mean thickness of superiorparietal in the left hemisphere generated by parcellation of the white surface using Desikan-Killiany parcellation"	"http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=26783"	"Desikan atlas cortical measures"	"267832.0.lnr"	"267832.0.lnr"
26784	"ukb40531"	"UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Freesurfer desikan white"	192	"Mean thickness of superiortemporal (left hemisphere)"	40098	41470	"Accruing"	"Continuous"	"mm"	"Data"	"Derived"	"Unisex"	2	1	NA	"Mean thickness of superiortemporal in the left hemisphere generated by parcellation of the white surface using Desikan-Killiany parcellation"	"http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=26784"	"Desikan atlas cortical measures"	"267842.0.lnr"	"267842.0.lnr"
26785	"ukb40531"	"UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Freesurfer desikan white"	192	"Mean thickness of supramarginal (left hemisphere)"	40098	41470	"Accruing"	"Continuous"	"mm"	"Data"	"Derived"	"Unisex"	2	1	NA	"Mean thickness of supramarginal in the left hemisphere generated by parcellation of the white surface using Desikan-Killiany parcellation"	"http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=26785"	"Desikan atlas cortical measures"	"267852.0.lnr"	"267852.0.lnr"
26786	"ukb40531"	"UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Freesurfer desikan white"	192	"Mean thickness of frontalpole (left hemisphere)"	40098	41470	"Accruing"	"Continuous"	"mm"	"Data"	"Derived"	"Unisex"	2	1	NA	"Mean thickness of frontalpole in the left hemisphere generated by parcellation of the white surface using Desikan-Killiany parcellation"	"http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=26786"	"Desikan atlas cortical measures"	"267862.0.lnr"	"267862.0.lnr"
26787	"ukb40531"	"UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Freesurfer desikan white"	192	"Mean thickness of transversetemporal (left hemisphere)"	40098	41470	"Accruing"	"Continuous"	"mm"	"Data"	"Derived"	"Unisex"	2	1	NA	"Mean thickness of transversetemporal in the left hemisphere generated by parcellation of the white surface using Desikan-Killiany parcellation"	"http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=26787"	"Desikan atlas cortical measures"	"267872.0.lnr"	"267872.0.lnr"
26788	"ukb40531"	"UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Freesurfer desikan white"	192	"Mean thickness of insula (left hemisphere)"	40098	41470	"Accruing"	"Continuous"	"mm"	"Data"	"Derived"	"Unisex"	2	1	NA	"Mean thickness of insula in the left hemisphere generated by parcellation of the white surface using Desikan-Killiany parcellation"	"http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=26788"	"Desikan atlas cortical measures"	"267882.0.lnr"	"267882.0.lnr"
26789	"ukb40531"	"UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Freesurfer desikan white"	192	"Volume of bankssts (left hemisphere)"	40098	41470	"Accruing"	"Continuous"	"mm3"	"Data"	"Derived"	"Unisex"	2	1	NA	"Volume of bankssts in the left hemisphere generated by parcellation of the white surface using Desikan-Killiany parcellation"	"http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=26789"	"Desikan atlas cortical measures"	"267892.0.lnr"	"267892.0.lnr"
26790	"ukb40531"	"UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Freesurfer desikan white"	192	"Volume of caudalanteriorcingulate (left hemisphere)"	40098	41470	"Accruing"	"Continuous"	"mm3"	"Data"	"Derived"	"Unisex"	2	1	NA	"Volume of caudalanteriorcingulate in the left hemisphere generated by parcellation of the white surface using Desikan-Killiany parcellation"	"http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=26790"	"Desikan atlas cortical measures"	"267902.0.lnr"	"267902.0.lnr"
26791	"ukb40531"	"UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Freesurfer desikan white"	192	"Volume of caudalmiddlefrontal (left hemisphere)"	40098	41470	"Accruing"	"Continuous"	"mm3"	"Data"	"Derived"	"Unisex"	2	1	NA	"Volume of caudalmiddlefrontal in the left hemisphere generated by parcellation of the white surface using Desikan-Killiany parcellation"	"http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=26791"	"Desikan atlas cortical measures"	"267912.0.lnr"	"267912.0.lnr"
26792	"ukb40531"	"UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Freesurfer desikan white"	192	"Volume of cuneus (left hemisphere)"	40098	41470	"Accruing"	"Continuous"	"mm3"	"Data"	"Derived"	"Unisex"	2	1	NA	"Volume of cuneus in the left hemisphere generated by parcellation of the white surface using Desikan-Killiany parcellation"	"http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=26792"	"Desikan atlas cortical measures"	"267922.0.lnr"	"267922.0.lnr"
26793	"ukb40531"	"UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Freesurfer desikan white"	192	"Volume of entorhinal (left hemisphere)"	40098	41470	"Accruing"	"Continuous"	"mm3"	"Data"	"Derived"	"Unisex"	2	1	NA	"Volume of entorhinal in the left hemisphere generated by parcellation of the white surface using Desikan-Killiany parcellation"	"http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=26793"	"Desikan atlas cortical measures"	"267932.0.lnr"	"267932.0.lnr"
26794	"ukb40531"	"UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Freesurfer desikan white"	192	"Volume of fusiform (left hemisphere)"	40098	41470	"Accruing"	"Continuous"	"mm3"	"Data"	"Derived"	"Unisex"	2	1	NA	"Volume of fusiform in the left hemisphere generated by parcellation of the white surface using Desikan-Killiany parcellation"	"http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=26794"	"Desikan atlas cortical measures"	"267942.0.lnr"	"267942.0.lnr"
26795	"ukb40531"	"UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Freesurfer desikan white"	192	"Volume of inferiorparietal (left hemisphere)"	40098	41470	"Accruing"	"Continuous"	"mm3"	"Data"	"Derived"	"Unisex"	2	1	NA	"Volume of inferiorparietal in the left hemisphere generated by parcellation of the white surface using Desikan-Killiany parcellation"	"http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=26795"	"Desikan atlas cortical measures"	"267952.0.lnr"	"267952.0.lnr"
26796	"ukb40531"	"UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Freesurfer desikan white"	192	"Volume of inferiortemporal (left hemisphere)"	40098	41470	"Accruing"	"Continuous"	"mm3"	"Data"	"Derived"	"Unisex"	2	1	NA	"Volume of inferiortemporal in the left hemisphere generated by parcellation of the white surface using Desikan-Killiany parcellation"	"http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=26796"	"Desikan atlas cortical measures"	"267962.0.lnr"	"267962.0.lnr"
26797	"ukb40531"	"UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Freesurfer desikan white"	192	"Volume of isthmuscingulate (left hemisphere)"	40098	41470	"Accruing"	"Continuous"	"mm3"	"Data"	"Derived"	"Unisex"	2	1	NA	"Volume of isthmuscingulate in the left hemisphere generated by parcellation of the white surface using Desikan-Killiany parcellation"	"http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=26797"	"Desikan atlas cortical measures"	"267972.0.lnr"	"267972.0.lnr"
26798	"ukb40531"	"UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Freesurfer desikan white"	192	"Volume of lateraloccipital (left hemisphere)"	40098	41470	"Accruing"	"Continuous"	"mm3"	"Data"	"Derived"	"Unisex"	2	1	NA	"Volume of lateraloccipital in the left hemisphere generated by parcellation of the white surface using Desikan-Killiany parcellation"	"http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=26798"	"Desikan atlas cortical measures"	"267982.0.lnr"	"267982.0.lnr"
26799	"ukb40531"	"UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Freesurfer desikan white"	192	"Volume of lateralorbitofrontal (left hemisphere)"	40098	41470	"Accruing"	"Continuous"	"mm3"	"Data"	"Derived"	"Unisex"	2	1	NA	"Volume of lateralorbitofrontal in the left hemisphere generated by parcellation of the white surface using Desikan-Killiany parcellation"	"http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=26799"	"Desikan atlas cortical measures"	"267992.0.lnr"	"267992.0.lnr"
26800	"ukb40531"	"UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Freesurfer desikan white"	192	"Volume of lingual (left hemisphere)"	40098	41470	"Accruing"	"Continuous"	"mm3"	"Data"	"Derived"	"Unisex"	2	1	NA	"Volume of lingual in the left hemisphere generated by parcellation of the white surface using Desikan-Killiany parcellation"	"http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=26800"	"Desikan atlas cortical measures"	"268002.0.lnr"	"268002.0.lnr"
26801	"ukb40531"	"UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Freesurfer desikan white"	192	"Volume of medialorbitofrontal (left hemisphere)"	40098	41470	"Accruing"	"Continuous"	"mm3"	"Data"	"Derived"	"Unisex"	2	1	NA	"Volume of medialorbitofrontal in the left hemisphere generated by parcellation of the white surface using Desikan-Killiany parcellation"	"http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=26801"	"Desikan atlas cortical measures"	"268012.0.lnr"	"268012.0.lnr"
26802	"ukb40531"	"UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Freesurfer desikan white"	192	"Volume of middletemporal (left hemisphere)"	40098	41470	"Accruing"	"Continuous"	"mm3"	"Data"	"Derived"	"Unisex"	2	1	NA	"Volume of middletemporal in the left hemisphere generated by parcellation of the white surface using Desikan-Killiany parcellation"	"http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=26802"	"Desikan atlas cortical measures"	"268022.0.lnr"	"268022.0.lnr"
26803	"ukb40531"	"UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Freesurfer desikan white"	192	"Volume of parahippocampal (left hemisphere)"	40098	41470	"Accruing"	"Continuous"	"mm3"	"Data"	"Derived"	"Unisex"	2	1	NA	"Volume of parahippocampal in the left hemisphere generated by parcellation of the white surface using Desikan-Killiany parcellation"	"http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=26803"	"Desikan atlas cortical measures"	"268032.0.lnr"	"268032.0.lnr"
26804	"ukb40531"	"UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Freesurfer desikan white"	192	"Volume of paracentral (left hemisphere)"	40098	41470	"Accruing"	"Continuous"	"mm3"	"Data"	"Derived"	"Unisex"	2	1	NA	"Volume of paracentral in the left hemisphere generated by parcellation of the white surface using Desikan-Killiany parcellation"	"http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=26804"	"Desikan atlas cortical measures"	"268042.0.lnr"	"268042.0.lnr"
26805	"ukb40531"	"UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Freesurfer desikan white"	192	"Volume of parsopercularis (left hemisphere)"	40098	41470	"Accruing"	"Continuous"	"mm3"	"Data"	"Derived"	"Unisex"	2	1	NA	"Volume of parsopercularis in the left hemisphere generated by parcellation of the white surface using Desikan-Killiany parcellation"	"http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=26805"	"Desikan atlas cortical measures"	"268052.0.lnr"	"268052.0.lnr"
26806	"ukb40531"	"UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Freesurfer desikan white"	192	"Volume of parsorbitalis (left hemisphere)"	40098	41470	"Accruing"	"Continuous"	"mm3"	"Data"	"Derived"	"Unisex"	2	1	NA	"Volume of parsorbitalis in the left hemisphere generated by parcellation of the white surface using Desikan-Killiany parcellation"	"http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=26806"	"Desikan atlas cortical measures"	"268062.0.lnr"	"268062.0.lnr"
26807	"ukb40531"	"UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI > Freesurfer desikan white"	192	"Volume of parstriangularis (left hemisphere)"	40098	41470	"Accruing"	"Continuous"	"mm3"	"Data"	"Derived"	"Unisex"	2	1	NA	"Volume of parstriangularis in the left hemisphere generated by parcellation of the white surface using Desikan-Killiany parcellation"	"http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=26807"	"Desikan atlas cortical measures"	"268072.0.lnr"	"268072.0.lnr"
